Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
6.556,25,69646.35,72.5,Stand-alone explicit orchestration,West Arielstad,1,Somalia,2016-01-05 12:59:07,0
8.105,34,54045.39,98.2,Configurable asynchronous application,Adamsstad,0,Malaysia,2016-05-18 00:07:43,0
5.571,37,57806.03,45.007999999999996,Upgradable 4thgeneration portal,Lake James,1,Korea,2016-03-06 23:26:44,1
4.548,49,53336.76,51.664,Networked client-server solution,Blairborough,1,Lao People's Democratic Republic,2016-05-19 04:23:41,1
4.7,56,50491.45,59.812,Public-key bi-directional Graphical User Interface,New Marcusbury,0,Bahamas,2016-04-29 20:40:21,1
5.964,51,71455.62,61.248000000000005,Re-contextualized human-resource success,Evansville,1,Guyana,2016-05-03 01:09:01,1
3.598,45,43241.88,60.315999999999995,Front-line fresh-thinking installation,Huffmanchester,0,Ethiopia,2016-06-27 21:51:47,1
7.255,22,58953.01,80.936,Balanced empowering success,New Cynthia,0,Bosnia and Herzegovina,2016-02-08 07:33:22,0
9.115,38,36834.04,73.99199999999999,Robust uniform framework,Joshuamouth,0,Cyprus,2016-02-22 07:04:05,0
8.053,29,66345.1,75.056,Sharable upward-trending support,West Benjamin,0,Singapore,2016-03-21 08:13:24,0
8.248999999999999,45,38645.4,52.336,Assimilated multi-state paradigm,Williamsfort,0,Dominican Republic,2016-05-31 00:58:37,1
8.094,36,60803.0,95.976,Self-enabling local strategy,North Tiffany,0,Bermuda,2016-01-01 05:31:22,0
6.176,34,33553.9,45.876,Open-source local approach,Edwardsport,0,Jamaica,2016-05-27 08:53:51,1
6.33,38,63071.34,46.476,Polarized intangible encoding,Lake Evantown,0,Saint Barthelemy,2016-05-09 07:13:27,1
3.6729999999999996,34,46737.34,59.916,Multi-lateral attitude-oriented adapter,South Henry,1,Albania,2016-06-27 01:56:36,1
7.840999999999999,33,55368.67,99.292,Multi-lateral 24/7 Internet solution,Harmonhaven,1,Mozambique,2016-06-03 04:51:46,0
8.398,36,68305.91,77.848,Profit-focused secondary portal,West Gregburgh,0,Zimbabwe,2016-02-24 00:44:44,0
6.318,45,39211.49,43.168,Reactive upward-trending migration,Hansenland,0,Georgia,2016-03-05 12:03:41,1
5.0600000000000005,48,65956.71,54.267999999999994,Customer-focused fault-tolerant implementation,Port Michaelmouth,0,Brazil,2016-01-15 22:49:45,1
3.2600000000000002,38,40159.2,76.02000000000001,Customizable homogeneous contingency,Tylerport,0,Syrian Arab Republic,2016-02-12 03:39:09,1
6.083,19,40478.83,74.184,Versatile next generation pricing structure,West Lacey,1,Palestinian Territory,2016-02-19 20:49:27,0
4.4719999999999995,46,40468.53,49.544,Cross-group systemic customer loyalty,North Jenniferburgh,1,Grenada,2016-03-12 02:48:18,1
7.876,51,66980.27,64.82000000000001,Face-to-face modular budgetary management,South Davidhaven,0,Ghana,2016-07-23 04:04:42,1
7.9510000000000005,39,34942.26,50.044,Proactive non-volatile encryption,North Charlesbury,1,Brunei Darussalam,2016-03-06 09:33:46,1
3.9299999999999997,32,48335.2,58.291999999999994,Decentralized bottom-line help-desk,Jonathanland,0,Lithuania,2016-02-24 04:11:37,1
6.479000000000001,30,42251.59,46.428,Visionary mission-critical application,North Virginia,0,Maldives,2016-02-17 20:22:49,1
8.98,36,57330.43,79.296,User-centric attitude-oriented adapter,West Tanner,0,Lesotho,2016-02-02 04:57:50,0
7.281999999999999,34,75769.82,76.728,User-centric discrete success,Jonesmouth,1,Czech Republic,2016-01-27 16:06:05,0
3.8649999999999998,31,51812.71,61.908,Total even-keeled architecture,Port Jason,1,Iceland,2016-05-24 09:50:41,1
5.901,30,75265.96,71.5,Focused multimedia implementation,West Annefort,1,Philippines,2016-02-08 22:45:26,1
7.895999999999999,50,69868.48,77.26,Stand-alone well-modulated product,East Jason,0,Cayman Islands,2016-02-12 01:55:38,1
6.399,43,72802.42,55.384,Ameliorated bandwidth-monitored contingency,North Cassie,0,Haiti,2016-01-11 08:18:12,1
4.135,27,39193.45,64.98400000000001,Streamlined homogeneous analyzer,Hintonport,1,Colombia,2016-03-03 03:51:27,1
6.279,36,18368.57,92.748,Total coherent archive,New James,1,Luxembourg,2016-05-30 20:08:51,1
4.553,29,56129.89,56.632000000000005,Front-line neutral alliance,North Destiny,0,United Arab Emirates,2016-04-22 22:01:21,1
5.165,31,58996.56,99.99600000000001,Virtual context-sensitive support,Mclaughlinbury,0,Ireland,2016-05-25 10:39:28,0
5.455,44,41547.62,43.616,Re-engineered optimal policy,West Gabriellamouth,0,Canada,2016-02-04 03:10:17,1
3.566,36,59240.24,69.02799999999999,Implemented uniform synergy,Alvarezland,0,Svalbard & Jan Mayen Islands,2016-02-21 20:09:12,1
6.995,28,56725.47,98.804,Horizontal even-keeled challenge,New Julie,0,Malta,2016-04-28 01:24:34,0
7.983,29,55764.43,93.692,Innovative regional groupware,North Frankstad,1,Sudan,2016-05-18 19:33:51,0
8.535,37,64235.51,64.568,Exclusive multi-state Internet solution,Claytonside,1,Ecuador,2016-02-17 11:15:31,0
5.678,28,39939.39,49.727999999999994,Mandatory empowering focus group,Melanieton,0,Senegal,2016-06-19 23:04:45,1
7.867,26,63319.99,78.224,Proactive 5thgeneration frame,Lake Michaelport,0,Cambodia,2016-02-20 09:54:06,0
7.009,21,54725.87,84.46799999999999,Automated full-range Internet solution,East Benjaminville,0,Belarus,2016-01-22 12:58:14,0
6.075,42,69775.75,98.82000000000001,Fully-configurable systemic productivity,Garrettborough,1,Guyana,2016-02-19 13:26:24,0
6.507,24,57545.56,93.53999999999999,Multi-lateral multi-state encryption,Port Raymondfort,0,Mali,2016-01-03 07:13:53,0
3.525,50,47051.02,77.776,Intuitive global website,Waltertown,0,Iran,2016-01-03 04:39:47,1
3.758,52,51600.47,70.67999999999999,Exclusive disintermediate Internet solution,Cameronberg,1,Bulgaria,2016-04-13 13:04:47,1
6.801,25,68357.96,75.328,Ameliorated actuating workforce,Kaylashire,1,Afghanistan,2016-01-01 03:35:35,0
4.508,38,35349.26,50.108,Synergized clear-thinking protocol,Fosterside,0,Liberia,2016-03-27 08:32:37,1
6.304,27,69784.85,63.620000000000005,Triple-buffered multi-state complexity,Davidstad,0,Netherlands Antilles,2016-07-10 16:25:56,1
4.018,29,50760.23,60.784000000000006,Enhanced intangible portal,Lake Tracy,0,Hong Kong,2016-06-25 04:21:33,1
4.517,48,34418.09,52.827999999999996,Down-sized background groupware,Taylormouth,1,Palau,2016-01-27 14:41:10,1
5.048,50,20592.99,64.97200000000001,Switchable real-time product,Dianaville,0,Malawi,2016-05-16 18:51:59,1
8.087,28,63528.8,81.32000000000001,Ameliorated local workforce,Collinsburgh,0,Uruguay,2016-02-27 20:20:25,0
4.188000000000001,40,44217.68,50.444,Streamlined exuding adapter,Port Rachel,1,Cyprus,2016-02-28 23:54:44,1
3.9869999999999997,48,47929.83,55.736000000000004,Business-focused user-facing benchmark,South Rebecca,1,Mexico,2016-06-13 06:11:33,1
6.184,45,46024.29,42.251999999999995,Reactive bi-directional standardization,Port Joshuafort,1,Niger,2016-05-05 11:07:13,1
5.497,31,51900.03,46.552,Virtual bifurcated portal,Robinsontown,1,France,2016-07-07 12:17:33,1
7.140000000000001,30,72188.9,66.524,Integrated 3rdgeneration monitoring,Beckton,0,Japan,2016-05-24 17:07:08,0
7.029000000000001,31,56974.51,101.86,Balanced responsive open system,New Frankshire,1,Norfolk Island,2016-03-30 14:36:55,0
6.726000000000001,57,25682.65,67.364,Focused incremental Graphic Interface,North Derekville,1,Bulgaria,2016-05-27 05:54:03,1
7.6579999999999995,46,41884.64,103.304,Secured 24hour policy,West Sydney,0,Uzbekistan,2016-01-03 16:30:51,0
5.436999999999999,38,72196.29,56.30800000000001,Up-sized asymmetric firmware,Lake Matthew,0,Mexico,2016-06-25 18:17:53,1
8.279,32,54429.17,93.924,Distributed fault-tolerant service-desk,Lake Zacharyfurt,1,Brunei Darussalam,2016-02-24 10:36:43,0
6.647,31,58037.66,102.556,Vision-oriented human-resource synergy,Lindsaymouth,1,France,2016-03-03 03:13:48,0
7.287999999999999,44,64011.26,50.048,Customer-focused explicit challenge,Sarahland,0,Yemen,2016-04-21 19:56:24,1
7.644,28,59967.19,93.072,Synchronized human-resource moderator,Port Julie,1,Northern Mariana Islands,2016-04-06 17:26:37,0
6.337,43,43155.19,42.016000000000005,Open-architected full-range projection,Michaelshire,1,Poland,2016-03-23 12:53:23,1
8.971,48,51501.38,81.76,Versatile local forecast,Sarafurt,1,Bahrain,2016-02-17 07:00:38,0
7.095999999999999,31,55187.85,102.55999999999999,Ameliorated user-facing help-desk,South Denise,0,Saint Pierre and Miquelon,2016-06-26 07:01:47,0
3.5789999999999997,44,33813.08,66.248,Enterprise-wide tangible model,North Katie,1,Tonga,2016-04-20 13:36:42,1
3.896,38,36497.22,56.267999999999994,Versatile mission-critical application,Mauricefurt,1,Comoros,2016-07-21 16:02:40,1
6.917,40,66193.81,49.448,Extended leadingedge solution,New Patrick,0,Montenegro,2016-03-06 11:36:06,1
6.42,27,66200.96,91.05199999999999,Phased zero tolerance extranet,Edwardsmouth,1,Isle of Man,2016-02-11 23:45:01,0
4.37,28,63126.96,69.204,Front-line bifurcated ability,Nicholasland,0,Mayotte,2016-04-04 03:57:48,1
7.297,30,71384.57,83.432,Fundamental modular algorithm,Duffystad,1,Lebanon,2016-02-11 21:49:00,1
5.13,45,67782.17,53.767999999999994,Grass-roots cohesive monitoring,New Darlene,1,Bosnia and Herzegovina,2016-04-22 02:07:01,1
5.163,51,42415.72,48.148,Expanded intangible solution,South Jessica,1,Mongolia,2016-02-01 17:24:57,1
5.555,19,41920.79,75.17999999999999,Proactive bandwidth-monitored policy,West Steven,0,Guatemala,2016-03-24 02:35:54,0
4.5009999999999994,26,29875.8,71.34,Virtual 5thgeneration emulation,Ronniemouth,0,Brazil,2016-06-03 21:43:21,1
